"Notes"	"Gender"	"Gender Code"	"State"	"State Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Projected Populations
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2014"	"2014"	172417
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2015"	"2015"	170369
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2016"	"2016"	166455
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2017"	"2017"	161754
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2018"	"2018"	157325
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2019"	"2019"	153691
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2020"	"2020"	152399
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2021"	"2021"	153741
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2022"	"2022"	154970
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2023"	"2023"	155384
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2024"	"2024"	154407
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2025"	"2025"	151773
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2026"	"2026"	148470
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2027"	"2027"	147147
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2028"	"2028"	147667
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2029"	"2029"	149223
	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"	"2030"	"2030"	151253
"Total"	"Female"	"F"	"Alabama"	"01"	"50-54 years"	"50-54"			4352317
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2004"	"2004"	139494
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2005"	"2005"	145971
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2006"	"2006"	151040
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2007"	"2007"	152468
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2008"	"2008"	154056
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2009"	"2009"	157048
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2010"	"2010"	160393
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2011"	"2011"	164097
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2012"	"2012"	167618
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2013"	"2013"	170683
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2014"	"2014"	172299
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2015"	"2015"	173421
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2016"	"2016"	174098
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2017"	"2017"	173383
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2018"	"2018"	171903
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2019"	"2019"	170675
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2020"	"2020"	168676
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2021"	"2021"	164852
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2022"	"2022"	160242
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2023"	"2023"	155930
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2024"	"2024"	152408
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2025"	"2025"	151189
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2026"	"2026"	152525
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2027"	"2027"	153730
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2028"	"2028"	154109
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2029"	"2029"	153110
	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"	"2030"	"2030"	150491
"Total"	"Female"	"F"	"Alabama"	"01"	"55-59 years"	"55-59"			4315909
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2004"	"2004"	112389
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2005"	"2005"	114888
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2006"	"2006"	118113
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2007"	"2007"	124828
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2008"	"2008"	130235
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2009"	"2009"	135758
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2010"	"2010"	142056
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2011"	"2011"	146973
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2012"	"2012"	148416
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2013"	"2013"	150016
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2014"	"2014"	152973
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2015"	"2015"	156296
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2016"	"2016"	159946
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2017"	"2017"	163419
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2018"	"2018"	166446
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2019"	"2019"	168054
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2020"	"2020"	169199
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2021"	"2021"	169897
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2022"	"2022"	169242
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2023"	"2023"	167842
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2024"	"2024"	166675
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2025"	"2025"	164764
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2026"	"2026"	161067
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2027"	"2027"	156599
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2028"	"2028"	152401
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2029"	"2029"	148976
	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"	"2030"	"2030"	147795
"Total"	"Female"	"F"	"Alabama"	"01"	"60-64 years "	"60-64"			4065263
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2004"	"2004"	94688
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2005"	"2005"	95577
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2006"	"2006"	96911
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2007"	"2007"	99475
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2008"	"2008"	103157
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2009"	"2009"	106296
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2010"	"2010"	108713
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2011"	"2011"	111809
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2012"	"2012"	118253
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2013"	"2013"	123462
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2014"	"2014"	128720
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2015"	"2015"	134673
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2016"	"2016"	139297
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2017"	"2017"	140698
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2018"	"2018"	142267
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2019"	"2019"	145137
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2020"	"2020"	148363
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2021"	"2021"	151889
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2022"	"2022"	155242
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2023"	"2023"	158174
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2024"	"2024"	159756
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2025"	"2025"	160916
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2026"	"2026"	161634
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2027"	"2027"	161072
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2028"	"2028"	159784
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2029"	"2029"	158722
	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"	"2030"	"2030"	156931
"Total"	"Female"	"F"	"Alabama"	"01"	"65-69 years"	"65-69"			3621616
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2004"	"2004"	81689
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2005"	"2005"	81872
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2006"	"2006"	82078
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2007"	"2007"	82537
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2008"	"2008"	83801
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2009"	"2009"	85224
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2010"	"2010"	86140
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2011"	"2011"	87440
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2012"	"2012"	89844
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2013"	"2013"	93266
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2014"	"2014"	96179
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2015"	"2015"	98436
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2016"	"2016"	101309
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2017"	"2017"	107279
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2018"	"2018"	112108
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2019"	"2019"	116942
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2020"	"2020"	122386
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2021"	"2021"	126615
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2022"	"2022"	127965
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2023"	"2023"	129484
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2024"	"2024"	132203
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2025"	"2025"	135242
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2026"	"2026"	138522
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2027"	"2027"	141653
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2028"	"2028"	144402
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2029"	"2029"	145904
	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"	"2030"	"2030"	147025
"Total"	"Female"	"F"	"Alabama"	"01"	"70-74 years"	"70-74"			2977545
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2004"	"2004"	71841
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2005"	"2005"	71653
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2006"	"2006"	71359
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2007"	"2007"	70669
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2008"	"2008"	69911
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2009"	"2009"	69550
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2010"	"2010"	69871
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2011"	"2011"	70181
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2012"	"2012"	70706
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2013"	"2013"	71918
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2014"	"2014"	73259
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2015"	"2015"	74171
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2016"	"2016"	75402
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2017"	"2017"	77607
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2018"	"2018"	80740
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2019"	"2019"	83375
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2020"	"2020"	85417
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2021"	"2021"	87975
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2022"	"2022"	93348
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2023"	"2023"	97739
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2024"	"2024"	102063
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2025"	"2025"	106877
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2026"	"2026"	110589
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2027"	"2027"	111857
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2028"	"2028"	113291
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2029"	"2029"	115800
	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"	"2030"	"2030"	118590
"Total"	"Female"	"F"	"Alabama"	"01"	"75-79 years"	"75-79"			2315759
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2004"	"2004"	54584
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2005"	"2005"	54770
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2006"	"2006"	55102
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2007"	"2007"	55460
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2008"	"2008"	55874
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2009"	"2009"	55779
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2010"	"2010"	55818
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2011"	"2011"	55751
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2012"	"2012"	55367
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2013"	"2013"	54938
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2014"	"2014"	54804
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2015"	"2015"	55250
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2016"	"2016"	55670
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2017"	"2017"	56233
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2018"	"2018"	57354
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2019"	"2019"	58553
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2020"	"2020"	59423
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2021"	"2021"	60551
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2022"	"2022"	62476
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2023"	"2023"	65180
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2024"	"2024"	67426
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2025"	"2025"	69150
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2026"	"2026"	71284
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2027"	"2027"	75849
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2028"	"2028"	79625
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2029"	"2029"	83279
	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"	"2030"	"2030"	87282
"Total"	"Female"	"F"	"Alabama"	"01"	"80-84 years"	"80-84"			1672832
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2004"	"2004"	53195
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2005"	"2005"	55030
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2006"	"2006"	56633
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2007"	"2007"	58237
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2008"	"2008"	59648
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2009"	"2009"	61031
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2010"	"2010"	62410
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2011"	"2011"	63689
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2012"	"2012"	65009
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2013"	"2013"	66237
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2014"	"2014"	67072
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2015"	"2015"	68040
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2016"	"2016"	68872
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2017"	"2017"	69525
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2018"	"2018"	70101
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2019"	"2019"	70641
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2020"	"2020"	71739
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2021"	"2021"	72702
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2022"	"2022"	73625
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2023"	"2023"	74905
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2024"	"2024"	76196
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2025"	"2025"	77662
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2026"	"2026"	79205
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2027"	"2027"	81343
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2028"	"2028"	84342
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2029"	"2029"	86980
	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"	"2030"	"2030"	89316
"Total"	"Female"	"F"	"Alabama"	"01"	"85+ years"	"85+"			1883385
"Total"	"Female"	"F"	"Alabama"	"01"					65468516
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2004"	"2004"	24170
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2005"	"2005"	24708
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2006"	"2006"	25181
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2007"	"2007"	25778
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2008"	"2008"	26627
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2009"	"2009"	27429
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2010"	"2010"	28207
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2011"	"2011"	28945
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2012"	"2012"	29621
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2013"	"2013"	30218
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2014"	"2014"	30735
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2015"	"2015"	31159
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2016"	"2016"	31514
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2017"	"2017"	31797
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2018"	"2018"	32049
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2019"	"2019"	32258
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2020"	"2020"	32447
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2021"	"2021"	32630
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2022"	"2022"	32819
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2023"	"2023"	33043
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2024"	"2024"	33317
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2025"	"2025"	33670
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2026"	"2026"	34049
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2027"	"2027"	34486
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2028"	"2028"	34959
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2029"	"2029"	35457
	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"	"2030"	"2030"	36024
"Total"	"Female"	"F"	"Alaska"	"02"	"0-4 years"	"0-4"			833297
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2004"	"2004"	23698
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2005"	"2005"	23435
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2006"	"2006"	23518
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2007"	"2007"	23819
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2008"	"2008"	23969
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2009"	"2009"	24348
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2010"	"2010"	24933
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2011"	"2011"	25444
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2012"	"2012"	26104
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2013"	"2013"	27033
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2014"	"2014"	27894
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2015"	"2015"	28742
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2016"	"2016"	29574
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2017"	"2017"	30338
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2018"	"2018"	31035
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2019"	"2019"	31660
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2020"	"2020"	32189
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2021"	"2021"	32652
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2022"	"2022"	33053
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2023"	"2023"	33428
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2024"	"2024"	33778
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2025"	"2025"	34093
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2026"	"2026"	34409
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2027"	"2027"	34708
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2028"	"2028"	35003
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2029"	"2029"	35319
	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"	"2030"	"2030"	35691
"Total"	"Female"	"F"	"Alaska"	"02"	"5-9 years"	"5-9"			799867
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2004"	"2004"	25336
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2005"	"2005"	24442
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2006"	"2006"	23592
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2007"	"2007"	22879
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2008"	"2008"	22462
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2009"	"2009"	22134
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2010"	"2010"	21910
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2011"	"2011"	22007
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2012"	"2012"	22309
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2013"	"2013"	22468
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2014"	"2014"	22856
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2015"	"2015"	23437
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2016"	"2016"	23944
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2017"	"2017"	24594
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2018"	"2018"	25469
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2019"	"2019"	26283
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2020"	"2020"	27106
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2021"	"2021"	27896
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2022"	"2022"	28628
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2023"	"2023"	29282
	"Female"	"F"	"Alaska"	"02"	"10-14 years"	"10-14"	"2024"	"2024"	29868
